"","country","date_start","index_median","Movement","DateLockDown","total_cases","total_deaths","mandatory.national.lockdown","voluntary.national.lockdown","mandatory.national.curfew"
"1802","Laos","2020-03-30",NA,-30,"",6,0,FALSE,FALSE,FALSE
"1803","Laos","2020-04-01",NA,-41,"",9,0,FALSE,FALSE,FALSE
"1804","Laos","2020-04-02",NA,-42.8,"",10,0,FALSE,FALSE,FALSE
"1805","Latvia","2020-01-31",44.3661672404349,NA,"13/03/2020",NA,NA,FALSE,FALSE,FALSE
"1806","Latvia","2020-03-12",46.8608609751111,1.4,"13/03/2020",10,0,TRUE,FALSE,FALSE
"1807","Latvia","2020-03-13",48.4768964219578,-9,"13/03/2020",16,0,FALSE,FALSE,FALSE
"1808","Latvia","2020-03-14",49.4604509911765,-15.2,"13/03/2020",19,0,FALSE,FALSE,FALSE
"1809","Latvia","2020-03-17",49.8703076263663,-14.2,"13/03/2020",36,0,FALSE,FALSE,FALSE
"1810","Latvia","2020-03-19",49.9016310113875,-17.2,"13/03/2020",71,0,FALSE,FALSE,FALSE
"1811","Latvia","2020-03-29",50.3646161983622,-32.6,"13/03/2020",305,0,FALSE,FALSE,FALSE
"1812","Latvia","2020-04-01",50.2708927713802,-32,"13/03/2020",398,0,FALSE,FALSE,FALSE
"1813","Latvia","2020-04-13",50.3513566038751,-47.2,"13/03/2020",651,5,FALSE,FALSE,FALSE
"1814","Latvia","2020-04-14",50.306250477896,-33.6,"13/03/2020",655,5,FALSE,FALSE,FALSE
"1815","Lebanon","2020-02-28",46.3838635750639,6.4,"16/03/2020",3,0,FALSE,FALSE,FALSE
"1816","Lebanon","2020-02-29",46.4985566775901,-5,"16/03/2020",3,0,FALSE,FALSE,FALSE
"1817","Lebanon","2020-03-03",46.77667779413,1,"16/03/2020",13,0,FALSE,FALSE,FALSE
"1818","Lebanon","2020-03-04",46.8740342039289,4.4,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"1819","Lebanon","2020-03-06",47.1323059077725,-10.4,"16/03/2020",16,0,FALSE,FALSE,FALSE
"1820","Lebanon","2020-03-11",47.2617503207838,-4.2,"16/03/2020",41,1,FALSE,FALSE,FALSE
"1821","Lebanon","2020-03-15",47.4005433388984,-33.6,"16/03/2020",93,3,FALSE,FALSE,FALSE
"1822","Lebanon","2020-03-16",47.4718854529788,-43.2,"16/03/2020",99,3,FALSE,TRUE,FALSE
"1823","Lebanon","2020-03-17",47.4940448576781,-52.4,"16/03/2020",120,3,FALSE,FALSE,FALSE
"1824","Lebanon","2020-03-18",47.5112055746114,-52.8,"16/03/2020",120,3,FALSE,FALSE,FALSE
"1825","Lebanon","2020-03-19",47.5245099522049,-57,"16/03/2020",133,4,FALSE,FALSE,FALSE
"1826","Lebanon","2020-03-21",47.5323142764677,-54.2,"16/03/2020",163,4,TRUE,FALSE,FALSE
"1827","Lebanon","2020-03-26",47.5675085365055,-57.8,"16/03/2020",333,4,TRUE,FALSE,FALSE
"1828","Lebanon","2020-03-27",47.5946535487699,-59.8,"16/03/2020",368,6,FALSE,FALSE,FALSE
"1829","Lebanon","2020-04-06",47.6522830099902,-56.8,"16/03/2020",527,18,FALSE,FALSE,FALSE
"1830","Lebanon","2020-04-07",47.6350738605737,-52.8,"16/03/2020",541,19,FALSE,FALSE,FALSE
"1831","Lebanon","2020-04-09",47.586438028964,-51.8,"16/03/2020",575,19,TRUE,FALSE,FALSE
"1832","Lebanon","2020-04-11",47.5978932630471,-53.4,"16/03/2020",609,20,FALSE,FALSE,FALSE
"1833","Lebanon","2020-04-13",47.5651499699224,-53.8,"16/03/2020",630,20,FALSE,FALSE,FALSE
"1834","Lebanon","2020-04-15",47.5707114515759,-46.8,"16/03/2020",641,21,FALSE,FALSE,FALSE
"1835","Lebanon","2020-04-19",47.5527388642359,-60,"16/03/2020",672,21,FALSE,FALSE,FALSE
"1836","Lesotho","2020-03-18",48.1677753317355,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1837","Lesotho","2020-03-29",48.6713490862922,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1838","Lesotho","2020-04-15",48.7348463926723,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1839","Liberia","2020-03-09",43.9879705482651,NA,"",NA,NA,FALSE,FALSE,FALSE
"1840","Liberia","2020-03-13",44.136345271536,NA,"",NA,NA,FALSE,FALSE,FALSE
"1841","Liberia","2020-03-16",44.2977897418177,NA,"",NA,NA,FALSE,FALSE,FALSE
"1842","Liberia","2020-03-23",44.504046145016,NA,"",3,0,FALSE,FALSE,FALSE
"1843","Liberia","2020-04-10",44.5905330763092,NA,"",31,4,FALSE,FALSE,FALSE
"1844","Libya","2020-03-13",46.0049801882141,7.6,"",NA,NA,FALSE,FALSE,FALSE
"1845","Libya","2020-03-15",46.101833937718,5,"",NA,NA,FALSE,FALSE,FALSE
"1846","Libya","2020-03-16",46.2574670918753,-0.6,"",NA,NA,FALSE,FALSE,FALSE
"1847","Libya","2020-03-22",46.5990244918898,-30.2,"",NA,NA,FALSE,FALSE,TRUE
"1848","Libya","2020-03-23",46.5001297732525,-30.8,"",NA,NA,FALSE,FALSE,TRUE
"1849","Libya","2020-03-28",46.4193371024989,-37,"",1,0,FALSE,FALSE,FALSE
"1850","Libya","2020-04-17",46.3640697788471,-33.2,"",49,1,FALSE,FALSE,TRUE
"1851","Liechtenstein","2020-02-11",44.9436210766749,NA,"20/03/2020",NA,NA,FALSE,FALSE,FALSE
"1852","Liechtenstein","2020-02-26",45.8623714915853,-7.25,"20/03/2020",NA,NA,FALSE,FALSE,FALSE
"1853","Liechtenstein","2020-02-28",45.9163374416199,-6,"20/03/2020",NA,NA,FALSE,FALSE,FALSE
"1854","Liechtenstein","2020-03-09",48.3620073547504,-0.75,"20/03/2020",NA,NA,FALSE,FALSE,FALSE
"1855","Liechtenstein","2020-03-11",48.4947311682019,-1.5,"20/03/2020",NA,NA,FALSE,FALSE,FALSE
"1856","Liechtenstein","2020-03-12",48.6136015117476,-2.5,"20/03/2020",3,0,FALSE,FALSE,FALSE
"1857","Liechtenstein","2020-03-13",48.8128495830761,0.25,"20/03/2020",4,0,FALSE,FALSE,FALSE
"1858","Liechtenstein","2020-03-14",48.9297494609348,-25.5,"20/03/2020",4,0,FALSE,FALSE,FALSE
"1859","Liechtenstein","2020-03-16",49.1414203706627,-10.75,"20/03/2020",7,0,FALSE,FALSE,FALSE
"1860","Liechtenstein","2020-03-17",49.3175041404457,-26.5,"20/03/2020",7,0,FALSE,FALSE,FALSE
"1861","Liechtenstein","2020-03-18",49.3393746103004,-22.25,"20/03/2020",7,0,FALSE,FALSE,FALSE
"1862","Liechtenstein","2020-03-19",49.3501522494972,-61.75,"20/03/2020",25,0,FALSE,FALSE,FALSE
"1863","Liechtenstein","2020-03-20",49.3648028307798,-34.25,"20/03/2020",25,0,FALSE,FALSE,FALSE
"1864","Liechtenstein","2020-03-23",49.3866300935792,-34.75,"20/03/2020",46,0,FALSE,FALSE,FALSE
"1865","Liechtenstein","2020-03-26",49.379097973651,-40.5,"20/03/2020",51,0,FALSE,FALSE,FALSE
"1866","Liechtenstein","2020-04-15",49.3646086072938,-35.5,"20/03/2020",81,1,FALSE,FALSE,FALSE
"1867","Lithuania","2020-01-25",43.424522664401,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1868","Lithuania","2020-01-27",43.4762881140052,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1869","Lithuania","2020-02-21",45.1867462063324,-2.2,"16/03/2020",0,0,FALSE,TRUE,FALSE
"1870","Lithuania","2020-02-26",45.4571856731948,5.6,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1871","Lithuania","2020-02-27",45.6872044805259,-1.4,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1872","Lithuania","2020-02-28",45.9280200140828,1.2,"16/03/2020",1,0,FALSE,FALSE,FALSE
"1873","Lithuania","2020-03-03",46.8459559080695,4.2,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"1874","Lithuania","2020-03-12",48.5338910201992,-2.2,"16/03/2020",3,0,FALSE,FALSE,FALSE
"1875","Lithuania","2020-03-13",48.483687250241,-7,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1876","Lithuania","2020-03-16",48.5645689236328,-27.4,"16/03/2020",14,0,FALSE,FALSE,FALSE
"1877","Lithuania","2020-03-19",48.6152465213778,-30.4,"16/03/2020",33,0,FALSE,FALSE,FALSE
"1878","Lithuania","2020-03-24",48.6369044478445,-33,"16/03/2020",179,1,FALSE,FALSE,FALSE
"1879","Lithuania","2020-03-25",48.5899029817539,-32,"16/03/2020",209,2,TRUE,FALSE,FALSE
"1880","Lithuania","2020-04-07",48.7771720095467,-17,"16/03/2020",843,14,FALSE,FALSE,FALSE
"1881","Lithuania","2020-04-08",48.8291593688801,-19.2,"16/03/2020",880,15,FALSE,FALSE,FALSE
"1882","Lithuania","2020-04-10",48.8303586383004,-28,"16/03/2020",955,15,FALSE,FALSE,FALSE
"1883","Lithuania","2020-04-12",49.0079815411277,-61,"16/03/2020",1053,23,FALSE,FALSE,FALSE
"1884","Lithuania","2020-04-16",49.0302783258536,-36.4,"16/03/2020",1091,29,TRUE,FALSE,FALSE
"1885","Luxembourg","2020-02-29",45.2519811608675,5,"16/03/2020",0,0,FALSE,FALSE,FALSE
"1886","Luxembourg","2020-03-12",45.9587183633776,1.8,"16/03/2020",7,0,FALSE,FALSE,FALSE
"1887","Luxembourg","2020-03-13",46.5750906677328,4.6,"16/03/2020",26,0,FALSE,FALSE,FALSE
"1888","Luxembourg","2020-03-16",49.3287718632177,-19.2,"16/03/2020",77,1,FALSE,FALSE,TRUE
"1889","Luxembourg","2020-03-18",49.5948889898583,-47.6,"16/03/2020",140,1,FALSE,FALSE,FALSE
"1890","Luxembourg","2020-03-19",49.741236518879,-54.8,"16/03/2020",210,2,FALSE,FALSE,FALSE
"1891","Luxembourg","2020-03-24",49.7276836904232,-62.2,"16/03/2020",875,8,FALSE,FALSE,FALSE
"1892","Luxembourg","2020-04-18",50.0896632666816,-53.4,"16/03/2020",3480,72,FALSE,FALSE,FALSE
"1893","Macedonia","2020-03-10",48.6210667209118,2.8,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1894","Macedonia","2020-03-12",48.9705054326437,-3.6,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1895","Macedonia","2020-03-18",49.2442182060406,-29.6,"18/03/2020",31,0,FALSE,FALSE,FALSE
"1896","Macedonia","2020-03-22",49.3867119635505,-50.6,"18/03/2020",85,0,FALSE,FALSE,TRUE
"1897","Macedonia","2020-03-24",49.345857705295,-52.4,"18/03/2020",136,2,FALSE,FALSE,TRUE
"1898","Macedonia","2020-03-28",49.442329145436,-60.4,"18/03/2020",219,3,FALSE,FALSE,TRUE
"1899","Macedonia","2020-04-08",49.2932046288985,-47.4,"18/03/2020",599,26,FALSE,FALSE,TRUE
"1900","Macedonia","2020-04-10",49.2984523319247,-39.6,"18/03/2020",663,32,FALSE,FALSE,TRUE
"1901","Macedonia","2020-04-13",49.3896024174631,-34.4,"18/03/2020",828,34,FALSE,FALSE,FALSE
"1902","Macedonia","2020-04-17",49.3022109918354,-38.6,"18/03/2020",1081,46,TRUE,FALSE,FALSE
"1903","Madagascar","2020-03-15",44.8668471494586,NA,"17/03/2020",NA,NA,FALSE,FALSE,FALSE
"1904","Madagascar","2020-03-20",46.765833820847,NA,"17/03/2020",NA,NA,FALSE,FALSE,FALSE
"1905","Madagascar","2020-03-21",48.4797909972465,NA,"17/03/2020",3,0,FALSE,FALSE,FALSE
"1906","Madagascar","2020-03-23",50.1342188563563,NA,"17/03/2020",3,0,TRUE,FALSE,FALSE
"1907","Madagascar","2020-03-26",50.1783018953335,NA,"17/03/2020",19,0,TRUE,FALSE,FALSE
"1908","Madagascar","2020-03-28",50.2275016487464,NA,"17/03/2020",24,0,TRUE,FALSE,FALSE
"1909","Madagascar","2020-04-03",49.9863423949761,NA,"17/03/2020",59,0,FALSE,FALSE,FALSE
"1910","Madagascar","2020-04-05",50.1223438229662,NA,"17/03/2020",71,0,FALSE,FALSE,TRUE
"1911","Madagascar","2020-04-10",50.3748226723312,NA,"17/03/2020",93,0,FALSE,FALSE,FALSE
"1912","Malawi","2020-03-20",46.3974192042135,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1913","Malawi","2020-03-23",48.2359459967881,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1914","Malawi","2020-03-27",48.3488278146414,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1915","Malawi","2020-04-01",48.3143492369582,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1916","Malaysia","2020-03-16",NA,2.8,"18/03/2020",428,0,FALSE,FALSE,FALSE
"1917","Maldives","2020-02-04",44.306585218571,NA,"11/03/2020",NA,NA,FALSE,FALSE,FALSE
"1918","Maldives","2020-03-08",45.34638015987,NA,"11/03/2020",2,0,FALSE,FALSE,FALSE
"1919","Maldives","2020-03-11",45.5403285168382,NA,"11/03/2020",6,0,FALSE,FALSE,FALSE
"1920","Maldives","2020-03-12",45.6116117155623,NA,"11/03/2020",8,0,FALSE,FALSE,FALSE
"1921","Maldives","2020-03-15",45.5010194607162,NA,"11/03/2020",9,0,FALSE,FALSE,FALSE
"1922","Maldives","2020-03-17",45.5111296520511,NA,"11/03/2020",13,0,FALSE,FALSE,FALSE
"1923","Maldives","2020-03-19",45.4966488657057,NA,"11/03/2020",13,0,FALSE,FALSE,FALSE
"1924","Maldives","2020-03-21",45.4573252964293,NA,"11/03/2020",13,0,FALSE,FALSE,FALSE
"1925","Maldives","2020-03-24",45.4708850360029,NA,"11/03/2020",13,0,FALSE,FALSE,FALSE
"1926","Mali","2020-03-12",47.1278198007744,1.4,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1927","Mali","2020-03-18",48.4065105183867,-1,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1928","Mali","2020-03-19",48.5931057266467,-4.6,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1929","Mali","2020-03-25",48.8122475895423,-4.8,"18/03/2020",NA,NA,FALSE,FALSE,FALSE
"1930","Mali","2020-03-26",48.8881273210713,-20.8,"18/03/2020",2,0,FALSE,FALSE,TRUE
"1931","Mali","2020-03-29",49.4831845725033,-18.2,"18/03/2020",9,0,FALSE,FALSE,FALSE
"1932","Mali","2020-04-01",49.983849015844,-15.6,"18/03/2020",18,1,FALSE,FALSE,FALSE
"1933","Mali","2020-04-09",50.1442419226212,-16.2,"18/03/2020",59,7,FALSE,FALSE,FALSE
"1934","Mali","2020-04-10",50.12924973204,-17.4,"18/03/2020",59,7,FALSE,FALSE,FALSE
"1935","Malta","2020-02-23",44.9993385682265,19.2,"12/03/2020",NA,NA,FALSE,FALSE,FALSE
"1936","Malta","2020-02-24",45.0487509587134,17,"12/03/2020",NA,NA,FALSE,FALSE,FALSE
"1937","Malta","2020-02-25",45.5113091609055,21.8,"12/03/2020",NA,NA,TRUE,FALSE,FALSE
"1938","Malta","2020-03-07",46.4742962701937,2.4,"12/03/2020",NA,NA,FALSE,FALSE,FALSE
"1939","Malta","2020-03-11",46.7474013472158,6.8,"12/03/2020",NA,NA,TRUE,FALSE,FALSE
"1940","Malta","2020-03-13",46.8879717131484,-10.6,"12/03/2020",9,0,TRUE,FALSE,FALSE
"1941","Malta","2020-03-17",47.2957936928869,-35,"12/03/2020",30,0,FALSE,FALSE,FALSE
"1942","Malta","2020-03-23",47.7515755264255,-47.8,"12/03/2020",90,0,FALSE,FALSE,FALSE
"1943","Malta","2020-03-28",49.2619973512635,-47.2,"12/03/2020",139,0,FALSE,FALSE,FALSE
"1944","Malta","2020-04-09",49.0484602553692,-43,"12/03/2020",299,1,FALSE,FALSE,FALSE
"1945","Marshall Islands","2020-01-24",44.5316304255857,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1946","Marshall Islands","2020-01-31",44.9137761433966,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1947","Marshall Islands","2020-02-02",45.0383685162081,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1948","Marshall Islands","2020-03-09",44.8339751438027,NA,NA,NA,NA,FALSE,FALSE,FALSE
"1949","Mauritania","2020-03-15",47.2408321896068,NA,"",1,0,FALSE,FALSE,FALSE
"1950","Mauritania","2020-03-16",48.2702004665175,NA,"",1,0,FALSE,FALSE,FALSE
"1951","Mauritania","2020-03-17",48.4699238812143,NA,"",1,0,FALSE,FALSE,FALSE
"1952","Mauritania","2020-03-21",48.620167606879,NA,"",2,0,FALSE,FALSE,FALSE
"1953","Mauritania","2020-03-25",48.8799103341,NA,"",2,0,FALSE,FALSE,FALSE
"1954","Mauritania","2020-03-29",49.497028120954,NA,"",5,0,FALSE,FALSE,FALSE
"1955","Mauritius","2020-03-19",NA,-11,"17/03/2020",NA,NA,FALSE,FALSE,FALSE
"1956","Mauritius","2020-03-23",NA,-79.6,"17/03/2020",28,2,FALSE,FALSE,FALSE
"1957","Mauritius","2020-03-25",NA,-92,"17/03/2020",42,2,FALSE,FALSE,FALSE
"1958","Mauritius","2020-03-29",NA,-84.2,"17/03/2020",102,2,FALSE,FALSE,FALSE
"1959","Mauritius","2020-04-02",NA,-76.6,"17/03/2020",154,5,FALSE,FALSE,FALSE
"1960","Mauritius","2020-04-04",NA,-75.8,"17/03/2020",186,7,FALSE,FALSE,FALSE
"1961","Mauritius","2020-04-05",NA,-85.8,"17/03/2020",196,7,FALSE,FALSE,FALSE
"1962","Mauritius","2020-04-10",NA,-79,"17/03/2020",314,7,FALSE,FALSE,FALSE
"1963","Mauritius","2020-04-15",NA,-79.2,"17/03/2020",324,9,FALSE,FALSE,FALSE
"1964","Mexico","2020-01-10",43.9489140819961,NA,"14/03/2020",0,0,FALSE,FALSE,FALSE
"1965","Mexico","2020-01-25",44.375605982937,NA,"14/03/2020",0,0,FALSE,TRUE,FALSE
"1966","Mexico","2020-01-30",44.5552619656117,NA,"14/03/2020",0,0,FALSE,FALSE,FALSE
"1967","Mexico","2020-03-14",46.0537287261285,5,"14/03/2020",26,0,FALSE,FALSE,FALSE
"1968","Mexico","2020-03-16",46.2522277421024,-19.4,"14/03/2020",53,0,FALSE,FALSE,FALSE
"1969","Mexico","2020-03-17",46.3834268812936,-4.4,"14/03/2020",82,0,FALSE,FALSE,FALSE
"1970","Mexico","2020-03-20",46.7887217410851,-17.6,"14/03/2020",164,0,FALSE,FALSE,FALSE
"1971","Mexico","2020-03-21",46.9712973402633,-21.2,"14/03/2020",203,2,FALSE,FALSE,FALSE
"1972","Mexico","2020-03-23",47.2296287458482,-28.2,"14/03/2020",316,2,FALSE,FALSE,FALSE
"1973","Mexico","2020-03-24",47.4053468561657,-31.8,"14/03/2020",367,4,FALSE,FALSE,FALSE
"1974","Mexico","2020-03-30",48.2671994968557,-34.2,"14/03/2020",993,20,FALSE,TRUE,FALSE
"1975","Mexico","2020-04-02",48.4001155757282,-39.6,"14/03/2020",1378,37,FALSE,FALSE,FALSE
"1976","Mexico","2020-04-07",48.4009864334041,-44.2,"14/03/2020",2439,125,FALSE,FALSE,FALSE
"1977","Mexico","2020-04-09",48.3905787995082,-49.2,"14/03/2020",3181,174,FALSE,FALSE,FALSE
"1978","Mexico","2020-04-13",48.3441456544439,-44.8,"14/03/2020",4661,296,FALSE,FALSE,FALSE
"1979","Mexico","2020-04-16",48.3889523767306,-43.8,"14/03/2020",5847,449,FALSE,FALSE,FALSE
"1980","Mexico","2020-04-17",48.387227115106,-45,"14/03/2020",6297,486,FALSE,FALSE,FALSE
"1981","Mexico","2020-04-19",48.3806247956944,-45.6,"14/03/2020",7497,650,FALSE,FALSE,FALSE
"1982","Moldova","2020-03-11",48.396745446084,-1.2,"11/03/2020",3,0,FALSE,FALSE,FALSE
"1983","Moldova","2020-03-16",49.0393803981661,-26,"11/03/2020",23,0,FALSE,FALSE,FALSE
"1984","Moldova","2020-03-20",49.0238585283725,-46.4,"11/03/2020",49,1,FALSE,FALSE,FALSE
"1985","Moldova","2020-04-14",49.2586862881116,-49.4,"11/03/2020",1712,36,FALSE,FALSE,FALSE
"1986","Moldova","2020-04-17",49.3165896269735,-42,"11/03/2020",2154,54,FALSE,FALSE,FALSE
"1987","Monaco","2020-02-28",46.3843930583185,NA,"17/03/2020",0,0,TRUE,FALSE,FALSE
"1988","Monaco","2020-03-01",46.5820162448154,NA,"17/03/2020",1,0,FALSE,FALSE,FALSE
"1989","Monaco","2020-03-02",46.6946127382241,NA,"17/03/2020",1,0,FALSE,TRUE,FALSE
"1990","Monaco","2020-03-14",47.6243069722952,NA,"17/03/2020",NA,NA,FALSE,FALSE,FALSE
"1991","Monaco","2020-03-15",47.6680344829237,NA,"17/03/2020",3,0,FALSE,FALSE,FALSE
"1992","Monaco","2020-03-16",47.717222876501,NA,"17/03/2020",7,0,FALSE,FALSE,FALSE
"1993","Monaco","2020-03-20",47.8655674711007,NA,"17/03/2020",11,0,FALSE,FALSE,TRUE
"1994","Monaco","2020-03-22",47.9059712018079,NA,"17/03/2020",18,0,FALSE,FALSE,TRUE
"1995","Monaco","2020-03-23",47.8963036629547,NA,"17/03/2020",23,0,FALSE,FALSE,FALSE
"1996","Monaco","2020-03-31",47.8798479072313,NA,"17/03/2020",49,0,FALSE,FALSE,FALSE
"1997","Monaco","2020-04-10",47.8231716838217,NA,"17/03/2020",84,2,TRUE,FALSE,FALSE
"1998","Mongolia","2020-01-22",46.7181379078622,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"1999","Mongolia","2020-01-26",47.3059522891016,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2000","Mongolia","2020-01-27",48.1692314430956,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2001","Mongolia","2020-01-28",48.3866224510662,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2002","Mongolia","2020-01-30",48.4780619597684,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2003","Mongolia","2020-02-01",48.4661949703597,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2004","Mongolia","2020-02-02",48.5318289861102,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2005","Mongolia","2020-02-05",48.5623138082282,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2006","Mongolia","2020-02-10",48.5472991595748,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2007","Mongolia","2020-02-11",48.5983000453594,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2008","Mongolia","2020-02-14",48.6375980113715,NA,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2009","Mongolia","2020-02-17",NA,-3.4,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2010","Mongolia","2020-02-19",NA,-1.8,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2011","Mongolia","2020-02-24",48.6485266938305,-49.4,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2012","Mongolia","2020-02-28",48.6603394601744,-31.6,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2013","Mongolia","2020-03-01",48.6512596442367,-25.8,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2014","Mongolia","2020-03-02",48.6511965562665,-20.6,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2015","Mongolia","2020-03-09",48.7793329177789,-10.4,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2016","Mongolia","2020-03-10",48.7450933460822,-17,"10/03/2020",1,0,FALSE,FALSE,FALSE
"2017","Mongolia","2020-03-11",48.7764124030474,-36,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2018","Mongolia","2020-03-12",48.788111144884,-37.2,"10/03/2020",NA,NA,FALSE,FALSE,FALSE
"2019","Mongolia","2020-03-23",48.994447478848,-7.6,"10/03/2020",10,0,TRUE,FALSE,FALSE
"2020","Mongolia","2020-03-26",48.954703699237,-15.8,"10/03/2020",10,0,TRUE,FALSE,FALSE
"2021","Mongolia","2020-04-02",49.0407038119974,-3.6,"10/03/2020",14,0,FALSE,FALSE,FALSE
"2022","Mongolia","2020-04-08",49.155652007088,-3,"10/03/2020",15,0,FALSE,FALSE,FALSE
"2023","Montenegro","2020-03-13",43.7299530944176,NA,"24/03/2020",NA,NA,FALSE,FALSE,FALSE
"2024","Montenegro","2020-03-16",43.965568269401,NA,"24/03/2020",NA,NA,FALSE,FALSE,FALSE
"2025","Montenegro","2020-03-30",45.3775735442408,NA,"24/03/2020",85,1,FALSE,FALSE,TRUE
"2026","Montenegro","2020-03-31",45.5012588586508,NA,"24/03/2020",91,1,FALSE,FALSE,TRUE
"2027","Montenegro","2020-04-13",46.9479438485656,NA,"24/03/2020",272,3,FALSE,FALSE,FALSE
"2028","Montenegro","2020-04-18",47.4986377380602,NA,"24/03/2020",303,4,FALSE,FALSE,FALSE
"2029","Morocco","2020-01-25",44.3093774199533,NA,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"2030","Morocco","2020-01-29",44.8203457598399,NA,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"2031","Morocco","2020-02-02",45.4405598524152,NA,"16/03/2020",NA,NA,TRUE,FALSE,FALSE
"2032","Morocco","2020-02-03",45.4998632162989,NA,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"2033","Morocco","2020-02-27",46.5254375316383,NA,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"2034","Morocco","2020-03-01",46.9054269293632,NA,"16/03/2020",NA,NA,FALSE,FALSE,FALSE
"2035","Morocco","2020-03-02",47.0813677751579,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"2036","Morocco","2020-03-05",47.268337817675,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"2037","Morocco","2020-03-10",47.4893195418933,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"2038","Morocco","2020-03-11",47.764484852611,NA,"16/03/2020",0,0,FALSE,FALSE,FALSE
"2039","Morocco","2020-03-12",48.0963779896082,NA,"16/03/2020",5,1,FALSE,FALSE,FALSE
"2040","Morocco","2020-03-13",48.4075345045479,NA,"16/03/2020",6,1,FALSE,FALSE,FALSE
"2041","Morocco","2020-03-14",48.6997241758397,NA,"16/03/2020",7,1,FALSE,FALSE,FALSE
"2042","Morocco","2020-03-15",48.9262585716051,NA,"16/03/2020",18,1,FALSE,FALSE,FALSE
"2043","Morocco","2020-03-16",49.3199998627437,NA,"16/03/2020",28,1,FALSE,FALSE,FALSE
"2044","Morocco","2020-03-18",49.6608736897281,NA,"16/03/2020",44,2,FALSE,FALSE,FALSE
"2045","Morocco","2020-03-20",49.8999705139274,NA,"16/03/2020",63,2,FALSE,FALSE,FALSE
"2046","Morocco","2020-03-21",50.0501728654276,NA,"16/03/2020",86,3,FALSE,FALSE,FALSE
"2047","Morocco","2020-03-22",50.029536523569,NA,"16/03/2020",96,3,FALSE,FALSE,FALSE
"2048","Morocco","2020-03-31",50.1380276360509,NA,"16/03/2020",556,33,FALSE,FALSE,FALSE
"2049","Morocco","2020-04-02",50.176704792353,NA,"16/03/2020",654,39,FALSE,FALSE,FALSE
"2050","Morocco","2020-04-03",50.1520415398607,NA,"16/03/2020",708,44,FALSE,FALSE,FALSE
"2051","Morocco","2020-04-04",50.1885434253834,NA,"16/03/2020",708,44,FALSE,FALSE,FALSE
"2052","Morocco","2020-04-07",50.2121828522873,NA,"16/03/2020",1120,80,FALSE,FALSE,FALSE
"2053","Morocco","2020-04-18",50.2134882240776,NA,"16/03/2020",2564,135,TRUE,FALSE,FALSE
"2054","Mozambique","2020-03-23",48.5970164067311,-6.6,"",1,0,FALSE,FALSE,FALSE
