Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Norway,60.472,8.4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,4,4,3,4
,Oman,21.0,57.0,6,7,7,7,7,7,7,7,6,7,5,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,6,8,8,8,7,7,8,8,8,8,7,9,9,9,8,9,6,9,6,5,9,9,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,5,6,8,11,11,11,8,6,5,10,10,7,10,11,11,12,8,12,11,12,12,11,10,12,11,12,12,12,12,12
,Pakistan,30.3753,69.3451,2,3,4,4,3,3,4,4,4,4,3,3,3,3,3,4,4,4,4,3,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,6,5,6,6,4,5,6,4,6,6,6,6,6,5,6,6,5,7,7,6,7,7,7,8,7,8,8,8,7,5,5,8,7,8,8,4,4,7,8,5,8,8,6,7,5,8,5,5,9,8,4,5,8,9,5,8,9,8,9,8,10,9,9,9,6,9,7,7
,Panama,8.538,-80.7821,8,9,7,7,9,7,8,9,9,9,9,10,9,9,8,8,10,9,9,9,7,6,9,7,8,9,9,9,8,8,9,10,11,8,9,9,8,8,12,10,8,10,9,8,10,8,8,8,9,10,10,9,7,8,9,12,12,12,11,11,8,10,12,10,9,11,10,10,12,9,12,13,12,12,11,8,11,14,11,10,11,10,9,10,11,10,9,12,9,10,8,9,8,10,12,10,12,10,8,8,9,11,9
,Papua New Guinea,-6.315,143.9555,11,7,7,7,7,7,7,8,7,7,7,8,7,7,10,8,13,9,13,9,7,7,8,7,7,7,13,9,9,7,10,7,8,12,7,7,7,11,8,7,12,15,9,7,7,7,12,10,9,7,8,8,8,8,7,10,8,9,7,10,9,7,9,8,7,7,7,6,7,7,6,9,7,6,7,8,7,9,8,7,7,9,7,8,8,7,7,7,7,7,7,8,9,7,9,9,7,8,7,10,6,7,10
,Paraguay,-23.4425,-58.4438,6,13,14,11,14,14,11,8,9,12,11,6,6,6,7,13,6,7,11,10,12,6,6,6,11,14,12,8,13,9,6,12,10,13,10,14,14,14,8,11,14,7,7,13,14,6,8,6,13,10,7,6,6,11,13,13,11,10,13,13,13,12,12,12,12,12,12,12,10,6,12,12,6,9,10,7,7,9,5,5,11,11,11,11,11,11,5,8,10,11,10,5,9,6,7,10,7,7,8,10,10,9,9
,Peru,-9.19,-75.0152,7,6,7,10,7,9,7,7,8,9,9,13,10,8,6,6,7,9,6,10,9,6,6,6,7,6,6,7,7,6,7,9,6,8,6,8,6,6,9,7,9,7,7,9,10,8,7,11,10,6,11,8,9,6,6,9,9,6,6,8,7,6,12,14,8,8,6,14,7,8,12,8,12,14,7,6,6,6,6,8,6,6,6,6,12,10,13,7,6,6,7,8,6,8,7,7,7,11,7,6,6,10,7
,Philippines,13.0,122.0,7,5,5,8,9,6,6,5,5,7,7,8,5,7,8,6,9,8,6,8,7,9,9,5,6,9,9,9,7,7,9,6,6,7,9,10,7,11,11,11,8,10,10,10,11,11,12,11,9,7,6,9,9,11,9,9,10,6,8,9,12,9,12,10,6,6,6,6,11,13,13,10,13,9,13,13,11,9,13,12,13,12,12,13,13,13,9,13,6,8,12,13,7,13,13,13,11,12,13,9,12,8,12
,Poland,51.9194,19.1451,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,3,2,3,2,4,3,4,3,5,5,5,5,5,4,5,5
,Portugal,39.3999,-8.2245,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,5,3,3,3,4,4,4,4,5,5,4,5,5,5,3,4,5,5,5,5,5,6,3,5,5,5,5,6,6,6,5,3,3,3,3,5,6,4,4,4,4,4,4,6,4,5
,Qatar,25.3548,51.1839,5,4,5,6,4,5,5,5,4,4,5,5,5,5,5,5,6,6,6,6,6,6,4,6,6,6,6,6,4,6,7,6,6,6,6,6,6,5,7,5,5,6,6,6,7,7,6,5,4,7,6,8,8,8,5,5,6,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,5,5,9,9,9,10,10,8,6,7,9,8,7,5,7,5,11,10,10,11,11,7,10,10,7,9,11,11,6,5,5
,Romania,45.9432,24.9668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,4,4,3,2,4,3,4,4,5,3,3,3,3,4,4,4,4,4,4,3,4,5,5,4,5,6,7,7,6,6,4,6
,Russia,60.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3
,Rwanda,-1.9403,29.8739,11,7,6,7,9,7,9,7,9,8,13,11,8,11,11,11,7,9,7,7,8,8,6,7,6,10,6,6,6,7,8,6,7,13,10,7,11,13,12,7,10,15,13,8,7,8,12,14,14,12,14,10,9,6,6,8,9,9,6,8,14,6,13,6,11,14,10,7,6,9,7,10,6,6,14,8,6,6,6,8,9,8,7,6,6,7,9,6,6,10,10,8,9,7,9,9,7,8,6,8,6,8,6
,Saint Lucia,13.9094,-60.9789,8,8,6,8,7,8,8,8,7,7,8,7,7,8,8,7,8,9,8,9,9,9,6,8,9,7,8,9,10,9,9,10,10,9,8,9,8,9,9,10,9,10,9,10,8,6,6,8,9,10,10,9,11,11,9,10,12,10,9,10,8,11,11,10,9,12,9,12,11,10,10,9,12,8,11,10,11,10,12,12,11,10,11,11,9,9,10,12,12,12,10,11,8,9,9,9,8,8,10,8,8,11,10
,Saint Vincent and the Grenadines,12.9843,-61.2872,9,7,7,7,8,9,8,8,8,7,8,8,7,8,9,8,8,9,9,8,8,7,7,8,9,6,8,7,10,10,10,10,9,8,7,10,9,9,9,10,9,8,10,11,8,7,7,10,11,10,11,10,11,11,9,8,12,12,12,10,9,11,11,8,8,12,11,12,11,10,11,12,12,9,11,11,11,9,11,12,12,9,12,11,11,9,12,13,13,12,9,11,8,8,9,10,7,11,8,9,8,8,10
,San Marino,43.9424,12.4578,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,3,4,2,3,2,3,5,5,3,3,4,5,5,3,5,5,5,3,4,2,2,3,3,4,5,4,3,5,5,5,5,5,6,7,7,6,7,7,7
,Saudi Arabia,24.0,45.0,6,4,6,6,4,6,5,6,5,5,5,6,6,6,6,6,6,7,6,6,6,6,6,7,7,7,7,7,7,5,8,6,7,5,7,5,5,7,8,8,7,7,7,7,8,8,8,8,5,9,9,9,8,6,5,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,6,6,10,10,11,11,11,10,10,10,10,8,10,10,7,6,12,11,10,12,12,9,10,8,12,9,12,12,12,5,6
,Senegal,14.4974,-14.4524,6,5,5,7,8,8,7,7,8,7,6,8,9,8,6,7,7,9,9,8,5,5,5,7,7,5,6,6,8,9,10,10,7,8,8,9,10,10,7,9,9,10,10,10,10,6,7,9,11,10,8,6,8,6,7,10,11,11,11,11,11,11,12,12,12,12,12,8,6,11,12,12,12,11,10,10,12,13,11,13,11,12,9,5,11,9,12,6,7,8,11,12,13,7,13,13,13,13,13,13,13,11,9
,Serbia,44.0165,21.0059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,3,3,3,2,2,3,2,2,2,3,2,2,2,4,3,3,2,2,2,3,3,2,2,2,3,5,5,3,3,4,4,4,4,5,4,3,3,3,3,3,3,4,3,5,3,3,5,5,3,3,6,7,7,6,7,5,7
,Seychelles,-4.6796,55.492,13,9,13,8,7,7,9,7,9,8,7,13,8,8,9,8,8,7,7,9,8,10,8,9,9,9,12,8,7,7,7,7,9,7,8,8,13,7,8,10,11,11,13,11,13,12,14,10,13,9,12,9,7,13,7,7,8,7,10,7,8,7,7,7,7,7,8,14,7,8,7,10,12,8,11,13,13,12,11,8,13,8,8,7,11,13,7,11,13,12,8,8,8,7,8,9,10,7,10,13,8,8,11
,Singapore,1.2833,103.8333,9,6,6,7,9,6,6,6,6,6,6,6,8,8,7,6,11,7,9,8,7,10,11,10,11,9,7,9,6,6,9,10,6,6,8,6,6,7,6,6,7,6,6,6,11,12,6,7,12,12,11,7,9,12,12,9,8,7,11,9,8,11,8,7,6,6,10,6,10,6,14,8,13,7,8,12,13,7,6,6,13,7,6,6,13,6,8,6,9,8,6,7,9,10,8,9,7,6,13,8,7,6,7
,Slovakia,48.669,19.699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,3,4,4,3,3,3,3,3,3,4,3,4,3,4,5,5,5,5,6,6,6,6,6,4,6,6
,Slovenia,46.1512,14.9955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,4,4,4,4,4,4,4,3,4,2,2,3,3,4,4,3,4,5,5,5,4,5,6,6,6,6,6,6,6
,Somalia,5.1521,46.1996,6,7,6,12,10,10,7,7,9,10,11,6,8,9,9,12,12,10,10,11,10,10,11,6,7,11,10,9,12,6,6,7,8,9,12,6,7,9,6,6,13,12,13,13,7,11,12,11,10,13,8,8,11,10,6,10,8,12,7,13,6,13,10,9,13,9,13,11,6,10,13,9,7,6,8,6,11,11,10,11,8,11,6,7,10,6,9,6,14,9,11,6,11,10,10,11,13,8,9,11,12,9,12
,South Africa,-30.5595,22.9375,14,14,14,14,14,12,7,7,14,14,14,14,14,14,14,15,14,11,11,15,15,14,13,10,13,14,13,14,12,14,14,13,9,13,6,13,7,11,13,12,13,13,8,13,13,6,6,6,10,12,12,10,12,12,13,12,12,11,12,12,11,12,12,12,12,12,11,10,8,5,7,8,11,11,9,11,8,8,10,10,9,10,10,6,8,9,9,9,9,9,8,9,9,7,7,8,7,8,8,8,5,7,7
,Spain,40.0,-4.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,4,3,3,3,4,4,4,3,3,4,4,4,4,4,5,4,4,5,4,3,3,3,3,4,4,4,4,4,4,4,5,3,5,6,4,3,3,6,5,4,3,4,3,3,5,6,3,6,6,3,3,4,5,6,7,4,4,6,6,4,4,5,6
,Sri Lanka,7.0,81.0,6,9,6,11,10,9,6,7,6,7,9,6,8,8,8,11,9,9,8,7,7,6,6,7,7,6,6,7,8,12,12,12,12,6,9,6,6,7,9,11,11,7,6,7,9,12,13,11,12,12,11,9,8,6,6,9,11,7,8,6,11,7,13,10,6,8,8,13,13,12,14,8,10,14,14,8,7,8,11,10,6,11,13,14,12,6,10,14,12,14,13,8,14,14,8,9,11,9,8,14,14,13,13
,Sudan,12.8628,30.2176,7,8,9,10,9,9,7,8,10,10,10,9,9,9,10,10,10,8,10,8,10,10,9,10,10,10,10,9,11,11,6,10,6,9,7,10,11,10,11,11,11,11,7,10,11,11,11,12,12,11,8,6,12,12,9,12,12,11,12,12,10,10,9,12,12,12,11,11,12,12,5,9,6,6,13,8,10,7,9,13,10,13,7,9,13,13,7,6,12,13,9,13,13,13,13,9,12,13,13,13,9,11,5
,Suriname,3.9193,-56.0278,6,6,9,10,7,11,7,8,9,7,8,6,7,7,7,7,8,8,8,8,9,6,8,9,10,7,8,6,7,10,6,6,7,11,6,7,6,9,6,11,7,7,8,6,6,6,8,7,9,6,11,6,6,9,6,6,6,7,8,14,12,10,9,9,8,7,8,8,7,6,7,10,13,7,8,6,13,6,12,11,6,7,8,12,7,10,6,7,6,6,6,6,7,6,6,8,7,6,9,6,6,6,8
,Sweden,63.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,3,3,2,2,3,3,3,3
,Switzerland,46.8182,8.2275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,2,2,3,3,2,2,2,3,3,4,3,2,4,3,3,4,4,4,4,3,4,4,4,4,3,3,3,3,4,5,5,4,5,6,6,6,6,6,7,7,5
,Taiwan*,23.7,121.0,7,7,7,5,6,5,6,7,6,5,7,7,7,7,7,7,7,7,7,7,8,6,7,7,6,5,8,5,8,8,8,9,9,8,6,8,8,8,9,9,6,5,9,6,7,9,9,8,9,10,10,10,10,10,10,9,10,9,5,6,10,10,10,10,5,5,11,11,7,6,8,6,11,6,8,12,7,9,7,7,6,11,12,12,12,12,12,7,12,9,11,10,7,11,6,7,5,7,12,8,12,12,6
,Tanzania,-6.369,34.8888,7,7,6,12,6,8,11,11,7,9,7,6,7,8,8,7,7,7,6,10,9,6,6,7,6,7,7,6,6,8,6,7,6,7,7,11,6,11,8,13,6,15,8,7,6,6,7,11,15,11,11,9,7,7,6,6,10,11,6,6,8,6,6,6,6,8,6,10,7,6,6,6,6,8,12,9,6,7,6,7,8,7,6,9,8,10,6,6,7,9,9,6,6,7,7,9,9,7,6,13,6,7,6
,Thailand,15.0,101.0,6,9,8,9,9,9,9,6,9,8,6,7,7,9,9,9,10,10,9,10,8,8,7,9,7,5,7,7,7,9,7,8,10,10,10,10,10,5,10,10,11,5,9,7,7,10,11,11,5,11,11,11,11,11,11,10,10,5,6,5,11,8,10,11,11,9,7,12,12,12,10,12,12,11,6,8,9,12,12,7,12,13,13,12,8,10,9,10,12,5,13,13,13,13,11,10,9,6,10,9,11,13,11
,Togo,8.6195,0.8248,10,10,11,10,10,9,10,10,9,8,9,7,8,11,11,11,12,11,9,10,9,8,9,10,11,8,10,9,11,10,7,8,11,11,12,9,11,12,11,9,11,7,10,11,11,12,9,11,12,11,12,13,13,12,7,13,9,8,11,11,12,12,10,7,11,8,11,10,9,6,6,12,13,6,7,8,6,7,7,11,6,7,7,6,6,8,8,13,7,5,7,7,6,9,6,9,9,7,7,9,6,10,9
,Trinidad and Tobago,10.6918,-61.2225,8,5,7,9,8,9,7,8,8,8,5,10,9,8,8,7,6,8,8,7,7,7,7,9,7,6,8,6,11,11,11,10,10,11,6,8,6,11,9,11,11,11,11,10,10,6,7,7,8,11,11,12,7,9,10,11,10,10,10,7,10,7,10,13,8,10,11,12,11,6,7,10,13,7,8,6,7,9,12,11,9,10,10,9,10,10,6,13,13,12,6,7,7,7,7,6,8,8,6,7,6,6,7
,Tunisia,34.0,9.0,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,2,3,3,4,3,4,3,3,3,4,3,4,4,4,4,4,5,4,4,4,3,4,4,4,3,3,4,5,5,5,5,5,5,3,5,6,6,6,5,5,6,6,5,6,5,5,6,4,6,6,4,4,6,7,4,7,7,7,4,6,4,6,6,7,6,6,3,7,8,5,5,7,7,5,4,4,6,5,7,5,7,8,4,5,8
,Turkey,38.9637,35.2433,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,2,2,2,3,3,3,3,4,2,2,3,3,4,3,3,3,4,4,4,5,3,4,4,3,5,5,6,3,3,5,6,4,5,4,3,3,4,4,4,3,3,3,3,5,6,5,3,4,6,3,6,3,4,5,4,6,3,5,4,6,5,5,5,5,7,8
,Uganda,1.0,32.0,8,8,6,11,6,7,9,9,9,13,12,7,8,10,8,11,7,6,12,10,9,7,9,12,7,6,7,6,6,7,6,10,9,6,10,9,12,15,12,14,6,12,9,6,7,9,8,12,11,6,12,11,7,6,6,6,8,10,6,6,10,11,7,6,12,15,9,8,7,11,6,10,6,12,14,10,6,8,8,8,11,6,8,14,9,6,6,9,6,10,12,13,12,6,8,6,10,11,13,6,7,13,5
,Ukraine,48.3794,31.1656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,4,3,2,3,3,3,3,2,4,3,2,4,4,4,4,4,5,5,6,5,5,5,5,3
,United Arab Emirates,24.0,54.0,5,5,6,6,5,4,5,6,6,4,5,5,5,5,5,5,6,6,6,6,6,6,6,4,6,6,4,6,7,6,7,7,6,6,7,7,7,7,7,7,5,5,7,4,8,8,8,6,5,7,7,7,8,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,7,5,9,9,10,10,6,10,8,9,10,9,9,9,10,9,9,6,11,11,11,11,10,9,11,11,11,11,8,5,6
Bermuda,United Kingdom,32.3078,-64.7505,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,4,5,4,5,4,4,5,5,5,4,5,5,4,4,4,6,5,5,4,4,3,4,6,6,5,5,6,5,5,5,6,5,4,6,5,5,6,5,7,6,6,7,4,7,6,7,7,8,7,5,6,6,6,7,6,4,7,6,5,5,5,4,6,6,7,7,5,6,8
Cayman Islands,United Kingdom,19.3133,-81.2546,5,6,5,6,7,6,6,6,7,6,7,7,7,7,7,7,6,6,7,7,7,6,5,7,7,8,8,8,8,8,7,8,9,6,9,7,9,8,8,9,9,7,8,9,9,9,9,9,10,9,9,10,10,7,7,10,10,10,10,8,7,8,9,10,10,11,10,10,7,9,10,10,10,11,10,10,11,11,10,10,11,10,10,11,11,11,12,12,11,12,11,11,12,12,10,11,11,10,12,12,12,10,11
Channel Islands,United Kingdom,49.3723,-2.3644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,4,4,4,3,2,2,4,4,4,3,4,3,2,2,3,4,4,4,5,4,4,4,5,6,6,5,5
Gibraltar,United Kingdom,36.1408,-5.3536,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,5,3,3,3,4,4,4,5,5,5,5,5,5,4,4,4,6,5,5,5,6,6,6,4,4,4,5,4,5,3,3,3,3,5,5,4,3,4,6,6,6,4,4,6,5,5,7,4,4,5,6,5,4,8,7,4
Isle of Man,United Kingdom,54.2361,-4.5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3
Montserrat,United Kingdom,16.7425,-62.1874,7,7,7,7,7,6,7,7,7,7,8,7,6,5,6,7,7,8,7,6,8,7,6,8,8,8,8,9,9,8,8,9,8,9,8,9,8,7,8,9,7,9,9,8,9,8,9,8,8,10,9,10,10,10,10,9,10,10,10,10,10,10,11,10,11,10,11,10,12,9,10,9,11,12,12,10,11,12,11,12,8,8,8,8,8,12,11,12,11,10,11,9,12,12,12,10,10,12,12,12,12,11,11
,United Kingdom,55.3781,-3.4360000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,4,3,3,3,3
,Uruguay,-32.5228,-55.7658,9,6,9,11,12,12,7,12,13,11,8,9,14,14,10,6,11,12,8,10,7,8,10,12,10,8,13,13,12,7,5,11,12,13,13,13,13,11,13,11,6,12,12,10,12,6,7,12,6,7,12,12,11,7,11,10,6,11,10,10,10,11,10,11,11,11,8,10,10,10,6,7,8,9,8,5,10,10,5,9,9,9,9,9,9,5,7,8,7,5,9,5,8,4,6,7,7,7,7,7,6,7,7
,US,37.0902,-95.7129,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,3,3,4,3,4,3,3,3,3,3,3,3,4,4,3,5,4,4,3,3,3,4,4,5,4,3,5,4,5,5,5,6,3,5,6,4,4,4,4,4,4,5,5,5,6,4,4,5,8,7,6,7,7,4,6,5,6,4,4,4,4,7,8,8,8,6
,Uzbekistan,41.3775,64.5853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3,5,5,5,5,5,3,5,3,3,5,5,5,3,5,4,3,4,3,5,6,6,5,4,4,4,6,6,4,5,6,4,3,6,5,4,4
,Venezuela,6.4238,-66.5897,9,7,7,9,11,10,10,10,11,10,10,11,11,11,9,9,8,10,10,10,9,10,10,11,9,10,11,8,11,9,9,10,10,8,8,10,10,12,9,11,11,12,11,11,12,8,11,12,12,10,11,9,9,9,7,7,10,9,10,10,12,10,12,13,13,13,11,10,10,11,11,10,10,8,9,9,11,12,11,11,10,13,13,10,10,12,13,13,13,11,8,10,13,9,7,6,10,8,11,9,7,7,9
,Vietnam,16.0,108.0,5,6,5,5,8,7,7,5,6,6,6,6,6,7,8,9,6,8,6,7,6,8,8,7,6,5,6,5,6,7,6,6,10,9,9,10,10,10,8,7,6,7,9,11,7,11,10,6,6,7,8,8,7,11,9,9,11,7,11,12,11,9,10,6,6,6,13,13,13,12,7,12,12,8,6,6,6,9,6,7,9,12,12,13,11,13,6,9,9,9,12,10,10,6,7,9,6,7,6,6,9,8,8
,Zambia,-15.4167,28.2833,6,6,8,9,6,7,7,7,7,6,6,6,6,7,6,7,7,7,9,8,7,7,10,8,13,14,15,14,6,7,6,7,11,13,12,8,7,6,6,6,9,7,6,6,6,6,6,10,10,10,12,11,14,7,6,6,10,8,10,6,6,8,9,6,7,15,9,13,8,10,6,7,6,8,8,6,6,6,6,7,6,7,6,10,11,8,6,11,9,11,8,13,8,7,10,9,10,7,7,6,6,6,9
,Zimbabwe,-20.0,30.0,6,9,9,12,8,14,8,9,9,7,6,6,11,10,6,7,7,7,6,6,6,10,11,10,13,15,15,8,9,8,8,7,15,14,14,14,6,7,6,8,8,6,6,6,6,8,7,12,14,12,14,13,6,10,6,6,8,7,8,6,6,6,6,6,7,10,6,7,12,13,10,8,12,11,10,10,6,6,11,13,13,13,6,6,10,6,7,6,11,7,11,12,6,6,9,8,10,10,5,5,8,8,10
Diamond Princess,Canada,0.0,0.0,10,9,7,6,6,12,6,7,8,10,9,9,10,11,9,9,9,10,9,9,8,10,7,10,11,6,9,11,11,13,11,6,13,12,10,6,8,6,13,10,9,11,9,13,12,8,12,6,11,12,12,6,8,9,7,9,13,7,10,9,6,6,12,8,7,7,7,11,8,8,8,13,13,9,6,7,6,5,7,7,8,14,9,6,6,5,5,8,8,7,10,5,5,6,10,8,11,8,9,8,11,8,9
,Dominica,15.415,-61.371,8,8,6,7,7,7,8,7,8,7,6,6,7,7,6,7,7,8,7,8,8,8,6,8,9,9,8,10,9,9,9,9,9,8,7,9,8,8,7,7,8,9,9,9,8,6,7,8,8,9,8,9,10,11,11,10,11,10,11,10,9,9,8,10,8,11,10,8,12,8,9,11,10,12,11,10,11,12,11,11,8,9,9,9,8,11,12,11,11,10,12,13,9,12,11,11,8,11,9,11,11,12,10
,Grenada,12.1165,-61.678999999999995,9,8,7,8,8,9,7,8,9,8,8,9,8,8,8,8,9,9,9,9,9,8,9,8,8,6,8,7,10,9,11,10,9,9,7,10,9,8,10,11,10,10,10,11,9,7,9,8,10,9,10,11,11,10,10,9,10,11,12,9,9,9,11,11,10,12,13,13,13,9,11,13,13,10,12,10,11,9,11,13,12,12,13,11,8,9,12,12,12,12,8,8,6,7,9,9,9,11,9,7,8,8,10
