Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Niger,17.6078,8.0817,1,3,2,6,3,0,4,4,1,8,3,4,3,0,0,2,5,2,1,1,4,2,3,2,1,2,3,1,5,4,4,4,3,3,5,3,1,1,1,5,6,0,1,1,1,1,1,3,3,1,2,1,3,3,1,1,0,1,1,1,1,1,1,1,2,1,1,3,6,2,3,1,0,0,1,0,0,0,0,0,1,2,1,1,6,5,1,2,2,6,2,2,4,3,4,1,1,0,2,4,4,6,2
,Nigeria,9.082,8.6753,4,4,2,7,5,0,5,4,1,2,2,2,2,0,2,3,6,3,1,3,2,0,1,1,2,3,5,2,6,3,4,5,3,6,7,7,3,5,3,5,5,1,3,2,1,1,1,5,8,3,4,6,6,4,4,3,2,2,3,2,4,17,8,2,1,1,1,4,4,6,15,5,0,0,0,0,1,1,3,5,13,18,15,63,70,16,8,7,5,8,16,24,10,13,27,18,16,42,28,22,44,7,1
,North Macedonia,41.6086,21.7453,6,11,1,5,30,1,7,1,0,4,33,83,7,1,2,3,3,4,4,0,5,1,2,2,4,26,72,12,40,61,6,6,3,5,45,92,13,6,5,7,9,6,21,7,91,33,5,6,6,5,67,7,7,3,2,3,5,34,61,2,2,8,5,90,36,4,89,93,49,76,7,5,2,18,99,64,2,1,1,1,1,69,98,97,69,87,96,90,32,6,35,95,71,12,93,97,10,0,1,1,1,4,6
,Norway,60.472,8.4689,8,14,31,16,23,17,47,66,14,4,50,41,6,37,38,17,46,33,9,23,36,3,12,9,8,20,54,26,31,18,21,31,7,23,19,22,5,4,23,49,27,5,13,8,9,34,77,55,33,3,56,56,65,20,4,27,11,26,7,38,50,41,46,44,3,3,9,52,24,50,31,22,12,5,51,14,23,17,17,4,11,5,3,3,27,18,7,10,5,11,9,20,54,16,15,19,7,5,13,11,7,66,18
,Oman,21.0,57.0,1,4,1,8,4,0,5,1,2,4,8,7,2,0,2,3,4,4,0,3,5,2,3,4,8,8,3,1,3,3,4,6,5,3,6,3,4,3,1,6,6,4,4,7,2,3,3,2,6,3,1,5,8,8,3,4,5,2,2,1,3,3,5,2,2,2,2,4,5,3,2,2,2,0,0,1,1,3,3,2,6,42,56,1,1,1,3,2,3,3,7,1,1,4,3,5,2,1,1,2,2,3,2
,Pakistan,30.3753,69.3451,4,6,1,9,85,96,14,3,1,2,48,80,77,0,3,2,1,1,0,6,12,6,1,3,7,12,63,3,2,1,1,1,2,31,61,4,1,3,1,1,2,9,4,9,1,1,2,3,7,4,4,4,5,5,3,2,2,2,42,1,5,3,10,57,82,59,1,2,5,57,98,83,7,3,3,1,3,3,1,10,4,60,95,14,19,84,87,6,2,88,95,6,1,1,10,3,7,5,1,6,3,6,6
,Panama,8.538,-80.7821,93,64,59,38,26,60,41,47,56,55,42,44,42,52,63,60,61,56,56,56,67,56,69,85,56,45,37,43,59,65,26,26,46,73,47,57,40,19,25,35,40,38,48,44,31,30,37,41,55,54,51,50,53,43,26,18,16,33,33,28,43,19,22,25,17,23,33,37,42,37,36,33,33,19,21,34,19,19,28,28,36,48,54,51,43,33,28,30,45,27,44,41,40,34,10,23,22,41,75,63,59,31,46
,Papua New Guinea,-6.315,143.9555,92,90,76,89,76,89,81,96,92,86,85,66,72,70,57,69,22,30,32,52,65,86,60,69,88,71,86,79,80,76,56,85,77,61,85,78,78,79,82,62,91,82,80,91,69,60,28,56,57,56,74,71,83,82,95,83,73,86,85,78,89,81,82,89,83,78,68,86,96,84,86,92,68,80,93,82,97,86,92,96,95,95,98,99,98,97,95,95,91,93,92,91,93,92,71,80,80,88,96,97,96,74,95
,Paraguay,-23.4425,-58.4438,47,35,9,4,7,14,52,95,35,20,51,79,77,91,37,18,56,85,41,20,10,57,84,42,11,4,4,11,12,79,97,19,15,35,62,18,55,26,68,37,51,62,7,24,20,21,26,17,24,26,41,62,32,11,3,8,65,86,2,3,4,3,6,3,2,5,1,9,16,17,3,6,11,10,14,7,5,17,40,93,22,1,1,4,3,7,11,79,89,69,39,15,6,43,3,3,1,99,0,3,2,2,5
,Peru,-9.19,-75.0152,74,97,94,77,89,63,71,81,56,28,47,47,64,38,64,93,78,93,95,68,71,62,90,96,85,72,15,21,81,98,73,83,95,33,93,74,93,95,91,75,96,96,95,69,59,78,79,77,51,51,49,32,75,98,37,64,80,94,98,77,91,97,26,68,80,40,74,30,84,78,85,65,61,55,55,64,92,98,71,49,95,100,100,85,48,31,32,90,98,99,77,42,99,8,84,89,88,48,95,100,57,95,96
,Philippines,13.0,122.0,34,50,66,55,52,57,94,59,33,20,20,25,28,19,36,63,83,63,51,33,20,9,10,78,96,60,41,23,26,28,67,40,18,11,11,39,68,89,59,62,32,21,13,53,13,11,8,10,59,38,15,39,8,33,30,37,31,51,11,12,18,10,27,18,17,95,77,13,18,5,38,9,15,10,25,77,82,23,28,24,23,26,15,19,21,11,14,10,9,8,8,24,34,42,35,9,32,10,7,19,9,9,62
,Poland,51.9194,19.1451,21,9,12,90,32,12,7,56,90,76,55,9,19,1,3,5,5,31,2,7,9,28,10,6,16,17,22,57,90,90,86,93,91,90,91,64,50,56,2,6,94,92,65,28,75,9,6,9,54,64,78,90,9,98,87,94,87,56,66,19,55,85,74,28,10,72,82,56,11,46,92,74,38,28,2,0,5,5,6,47,20,35,3,2,2,3,3,2,33,22,25,3,4,7,8,0,1,0,1,1,2,3,1
,Portugal,39.3999,-8.2245,7,9,3,7,5,0,9,4,5,3,3,4,3,67,98,86,37,90,23,2,5,52,96,87,92,22,95,53,16,48,87,46,5,5,6,6,1,10,70,10,10,6,9,12,10,5,7,33,7,1,4,5,3,3,2,6,3,3,2,40,93,77,13,22,88,20,1,4,4,2,5,7,3,5,7,1,5,3,3,100,71,8,22,5,10,2,1,1,1,95,98,97,24,2,6,99,48,56,33,98,52,5,41
,Qatar,25.3548,51.1839,5,7,2,9,30,7,8,2,65,85,18,4,3,1,5,4,5,4,0,3,5,3,28,7,3,6,3,2,7,3,4,9,5,3,7,5,5,6,3,9,7,6,2,5,5,3,3,5,8,3,4,10,12,10,3,3,5,2,3,1,5,4,5,1,2,2,2,5,3,4,2,1,1,4,5,1,3,9,11,8,85,6,1,1,5,5,5,8,15,5,1,2,5,6,4,3,1,1,2,5,5,7,14
,Romania,45.9432,24.9668,45,18,0,15,66,16,9,1,0,5,5,9,3,1,1,2,4,2,5,3,7,2,34,2,3,11,25,28,67,38,49,45,46,93,81,86,11,59,2,3,46,57,39,27,7,45,3,5,9,37,32,33,32,5,77,3,12,86,63,56,3,17,6,48,81,2,23,84,63,24,19,11,57,9,11,0,1,2,1,2,60,95,66,15,5,1,2,1,14,46,74,7,4,1,1,2,1,1,1,1,1,3,2
,Russia,60.0,90.0,18,44,69,22,25,12,10,35,15,7,12,27,30,38,49,51,33,49,31,45,43,15,28,71,63,42,28,48,40,18,16,5,4,22,7,6,14,34,38,52,18,16,11,5,4,6,12,5,34,36,52,50,38,33,4,5,6,4,32,44,4,7,16,37,54,23,6,72,87,21,40,78,50,8,94,97,46,83,24,83,87,100,67,10,74,64,69,77,74,73,93,70,4,64,20,2,1,4,21,15,12,20,5
,Rwanda,-1.9403,29.8739,7,17,20,46,60,44,34,60,60,59,66,80,56,31,18,27,47,46,41,19,17,20,40,59,25,26,41,83,70,61,69,91,63,77,87,89,83,23,46,18,8,5,37,54,21,35,48,51,59,50,63,23,24,23,51,63,47,66,75,19,67,83,47,79,47,56,42,66,71,69,71,86,93,64,43,68,78,95,68,57,92,57,76,64,68,65,80,84,50,71,77,66,54,76,60,57,73,49,88,73,85,75,83
,Saint Lucia,13.9094,-60.9789,13,24,48,37,45,59,43,18,26,40,26,40,73,69,75,48,34,17,32,8,17,42,77,43,28,28,11,14,13,35,17,14,27,28,15,18,30,18,28,69,73,40,54,71,32,28,26,30,44,47,70,25,20,16,32,71,14,30,19,25,15,14,14,32,19,13,27,12,19,19,24,28,21,35,53,51,14,16,9,19,39,76,50,14,23,17,15,32,10,37,20,17,8,12,9,9,8,7,5,7,8,7,8
,Saint Vincent and the Grenadines,12.9843,-61.2872,16,17,30,21,24,46,63,16,23,43,33,41,63,45,61,40,34,10,19,9,16,22,46,52,52,23,14,11,11,18,30,31,32,42,17,12,17,15,15,23,49,33,48,55,50,26,15,15,20,43,61,14,19,12,27,71,14,18,16,22,14,11,23,23,18,9,16,18,17,16,26,23,21,22,56,76,19,13,9,13,28,75,44,13,11,17,18,19,13,15,14,20,10,8,9,9,7,8,5,8,8,8,7
,San Marino,43.9424,12.4578,7,14,2,16,8,0,15,5,2,8,8,13,4,0,2,6,7,99,83,52,15,3,7,45,93,48,19,13,9,10,10,14,8,9,15,7,3,2,3,7,11,3,6,5,73,2,4,5,32,49,22,3,7,3,2,5,66,72,24,2,69,64,72,81,19,42,96,31,8,2,4,7,3,31,9,0,3,2,2,5,12,28,7,47,85,100,99,8,2,32,78,3,2,1,2,0,1,0,1,1,1,2,1
,Saudi Arabia,24.0,45.0,3,4,2,13,14,0,5,2,5,1,3,2,2,0,2,3,3,3,0,3,5,0,2,0,2,3,4,0,6,1,8,10,3,4,6,5,3,3,2,5,2,3,3,2,0,2,3,4,7,3,6,6,3,5,2,2,1,1,1,2,4,1,1,1,2,1,2,2,0,0,3,0,2,4,3,0,6,5,0,0,0,1,1,1,1,1,2,4,2,6,6,5,1,3,6,15,11,3,6,12,7,5,6
,Senegal,14.4974,-14.4524,3,2,2,3,1,0,0,1,0,4,4,8,3,0,3,4,5,2,1,2,5,3,8,7,5,3,5,4,7,8,6,4,2,4,5,6,3,5,3,2,4,1,5,5,6,4,5,5,6,2,4,5,7,10,4,6,4,4,3,3,3,3,2,1,2,1,2,3,6,2,6,4,1,2,1,0,2,0,1,2,2,3,4,4,6,5,6,5,4,10,6,5,6,7,6,2,3,0,1,3,2,6,2
,Serbia,44.0165,21.0059,14,22,0,21,89,10,8,0,0,2,4,15,4,0,2,5,5,3,19,16,5,1,6,2,4,7,96,7,79,30,7,8,24,28,74,97,17,18,14,3,14,100,52,9,88,31,4,5,7,3,85,23,24,3,28,3,76,89,90,5,2,22,65,98,3,52,86,95,30,98,10,6,4,8,7,0,1,1,0,0,1,8,26,92,47,9,3,1,6,6,11,80,7,1,8,1,1,0,1,1,1,3,1
,Seychelles,-4.6796,55.492,14,40,48,74,56,71,89,83,80,96,96,43,81,94,96,93,96,99,79,86,14,11,15,38,75,77,65,89,99,100,98,99,90,83,47,35,69,23,60,78,68,38,24,11,7,15,53,33,34,44,24,17,20,62,81,97,82,93,74,97,71,20,15,36,86,38,12,5,8,6,7,8,8,10,6,1,8,6,4,35,30,8,97,85,22,52,76,68,31,10,13,18,56,96,95,95,91,86,57,36,68,15,14
,Singapore,1.2833,103.8333,32,47,52,43,35,73,76,59,70,92,73,53,24,7,57,71,28,67,61,83,86,36,33,8,12,20,56,82,96,56,14,28,59,9,14,20,28,33,11,94,99,87,88,43,14,23,37,26,85,56,31,71,30,54,89,31,15,11,15,2,9,6,19,35,97,57,72,26,24,23,45,17,20,28,67,81,14,54,39,52,76,97,93,36,32,38,53,15,12,19,24,22,61,69,59,78,93,79,49,34,15,66,61
,Slovakia,48.669,19.699,9,5,1,39,23,0,5,3,15,5,8,6,4,6,1,5,5,4,2,2,4,2,4,2,2,7,20,52,33,28,64,19,90,94,88,24,1,25,4,2,72,65,25,16,45,11,7,10,53,41,17,56,3,85,66,20,67,11,63,10,55,88,81,78,3,64,27,15,19,3,69,20,12,3,2,0,1,2,3,7,92,9,7,2,6,1,1,35,22,9,6,1,2,1,1,0,1,0,1,1,2,2,1
,Slovenia,46.1512,14.9955,11,11,1,19,11,0,7,2,1,5,8,7,3,0,2,6,7,35,6,8,5,1,4,2,25,49,27,81,66,24,8,10,7,12,84,12,2,3,3,6,68,62,39,12,56,6,4,6,82,39,11,5,3,3,9,31,93,12,46,4,90,90,93,61,3,92,32,5,8,4,8,6,72,47,3,0,1,3,2,1,82,34,3,23,64,78,28,2,69,94,6,1,1,2,3,0,1,0,1,1,3,6,1
,Somalia,5.1521,46.1996,11,13,2,8,9,0,8,2,2,5,9,11,10,0,1,4,6,5,0,5,6,5,5,7,8,8,12,2,8,5,6,7,4,3,8,4,3,2,2,6,6,4,5,6,7,7,5,5,8,5,7,6,7,6,7,8,10,2,3,2,3,4,5,2,4,4,5,5,6,5,6,5,5,7,12,3,4,4,6,14,18,11,13,56,83,93,12,3,7,16,8,6,3,4,3,4,2,3,2,3,7,11,3
,South Africa,-30.5595,22.9375,3,4,2,8,4,0,70,71,2,5,4,6,6,0,2,7,20,16,1,5,1,1,4,7,5,4,5,1,3,3,4,11,13,4,19,18,24,18,22,13,5,3,16,5,2,4,26,25,22,35,46,7,5,3,1,3,56,68,4,4,48,31,6,3,4,3,5,6,8,49,22,17,2,7,4,1,19,4,3,0,0,3,6,1,1,1,1,1,0,33,75,16,7,15,7,2,1,0,0,5,34,10,2
,Spain,40.0,-4.0,8,6,3,9,4,0,7,3,2,4,2,4,1,0,9,8,20,80,65,20,33,51,25,83,96,28,18,22,12,7,10,18,12,5,6,3,2,6,12,8,9,5,8,8,6,4,4,9,9,2,3,3,1,1,1,5,4,2,1,8,64,87,10,6,10,5,1,2,1,2,3,3,11,6,40,94,28,5,2,13,88,75,93,35,8,0,28,1,2,57,99,90,28,13,3,42,84,71,7,82,99,63,21
,Sri Lanka,7.0,81.0,21,61,48,20,8,19,30,39,11,5,32,57,18,1,2,28,49,25,45,69,49,74,47,20,31,20,9,4,9,5,5,7,19,37,28,59,34,18,4,8,15,38,75,71,68,30,14,15,9,6,26,86,82,65,31,34,9,7,8,24,13,22,10,2,15,43,47,19,6,12,4,8,4,7,10,52,53,51,33,2,5,2,4,3,22,7,5,9,15,38,9,11,1,9,75,52,28,15,10,21,41,27,46
,Sudan,12.8628,30.2176,4,5,2,6,3,0,6,3,1,1,1,1,2,0,0,2,5,2,0,2,0,0,0,1,3,3,5,1,2,2,2,4,3,3,5,3,3,3,2,6,4,0,2,1,1,1,1,5,7,3,4,6,6,4,3,3,3,3,3,1,1,1,1,1,2,1,2,4,5,3,6,14,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,2,3,4,3,1,1,2,1,4,6,5,6,2
,Suriname,3.9193,-56.0278,37,24,16,8,18,13,17,30,78,57,65,26,64,85,96,94,75,93,86,23,59,52,18,3,7,25,87,84,44,60,62,95,24,15,28,43,35,26,7,15,33,28,99,92,43,31,21,72,53,26,18,16,10,11,72,89,80,6,3,5,8,6,6,8,36,61,9,6,24,9,11,9,18,6,18,17,3,37,34,56,49,17,18,41,48,15,37,80,95,99,97,98,72,100,82,80,60,74,96,93,76,100,64
,Sweden,63.0,16.0,22,13,71,10,15,9,19,43,8,5,18,24,8,48,45,8,18,61,19,50,27,15,45,23,28,31,77,62,59,70,42,50,19,8,22,63,2,28,6,63,85,3,11,8,6,22,88,59,28,17,30,66,64,30,5,10,4,2,7,10,22,46,30,48,31,4,6,80,35,14,69,42,21,4,35,0,23,19,17,11,10,3,2,6,16,34,10,19,60,7,48,40,43,64,21,2,2,49,55,40,37,19,94
,Switzerland,46.8182,8.2275,10,20,31,61,14,0,15,13,2,41,16,11,4,0,2,6,48,78,50,6,5,1,4,4,7,21,31,74,86,60,69,69,94,95,88,65,1,9,7,6,77,91,47,66,81,6,9,78,56,75,17,56,7,13,5,39,77,77,48,30,66,61,69,19,56,63,59,5,92,96,62,56,90,43,4,1,8,5,9,48,35,21,4,3,17,6,8,19,65,66,7,3,12,18,4,0,2,1,5,10,5,7,15
,Taiwan*,23.7,121.0,12,4,1,9,8,3,8,2,3,4,6,10,31,0,3,6,2,3,1,3,3,3,9,7,22,79,36,81,20,22,5,6,5,14,31,33,14,9,6,8,12,12,17,39,39,18,25,49,25,2,8,7,7,18,4,8,7,21,8,30,14,6,10,55,80,27,17,14,19,76,38,57,57,88,39,6,7,26,53,33,6,15,27,46,31,43,69,80,1,26,33,55,72,40,72,72,97,96,43,33,6,70,86
,Tanzania,-6.369,34.8888,75,30,9,24,34,57,72,38,76,96,85,90,54,63,86,85,51,65,59,27,36,60,70,64,94,56,81,92,74,69,51,92,93,91,72,89,86,16,4,10,27,56,91,88,95,54,45,31,25,9,37,73,43,19,62,90,81,91,93,28,73,86,72,91,38,65,77,56,81,77,81,90,90,85,48,85,92,91,94,15,15,14,57,19,26,56,89,81,92,67,56,81,92,93,56,37,72,95,90,77,23,15,48
,Thailand,15.0,101.0,5,6,0,9,6,2,5,2,3,3,10,13,10,9,3,6,6,6,3,6,5,5,7,11,13,16,5,6,9,5,7,7,5,3,15,8,12,18,3,5,9,9,5,13,11,5,5,2,7,5,3,5,5,6,2,6,4,2,4,20,26,53,44,70,76,88,32,5,6,3,7,7,9,16,78,16,16,22,3,17,11,9,9,12,11,9,6,3,5,5,13,4,20,8,22,27,36,20,33,28,39,16,77
,Togo,8.6195,0.8248,4,5,3,6,4,0,5,3,1,4,35,17,6,0,1,3,5,3,1,2,5,2,3,2,3,3,5,3,5,2,5,4,3,4,5,3,1,2,3,5,6,3,4,1,1,2,1,5,9,2,6,6,6,4,3,4,1,8,8,6,11,30,40,18,14,19,14,19,54,37,67,12,49,67,5,8,10,15,39,18,30,74,73,83,62,19,14,18,30,15,22,25,10,6,18,11,19,17,41,67,52,21,15
,Trinidad and Tobago,10.6918,-61.2225,12,17,25,48,15,55,42,25,26,64,63,32,55,74,74,90,71,38,46,81,49,18,5,4,61,28,18,10,38,50,21,23,31,17,6,20,22,23,24,59,49,19,41,45,40,46,21,28,54,56,50,18,31,12,40,59,13,12,10,8,11,7,22,19,36,31,17,14,4,18,12,8,10,5,16,81,68,9,16,15,24,68,23,19,26,11,12,14,56,37,18,6,5,6,7,5,9,9,2,5,7,6,6
,Tunisia,34.0,9.0,5,5,2,7,5,0,9,6,19,50,18,51,22,0,2,3,6,2,1,4,3,3,4,6,3,11,6,1,7,7,6,5,3,4,5,6,3,3,2,4,3,2,1,5,3,5,7,4,6,2,3,4,5,5,2,1,1,2,2,1,1,7,5,1,1,1,11,2,2,14,6,2,0,2,5,1,21,7,2,22,17,3,3,44,94,1,2,13,93,5,3,5,3,71,5,2,4,3,1,6,12,7,2
,Turkey,38.9637,35.2433,80,41,3,53,30,0,11,24,15,5,3,9,8,0,2,4,6,10,4,25,20,4,9,16,1,3,4,40,44,84,67,51,12,12,95,20,82,80,50,22,16,30,97,92,5,7,13,10,10,7,23,60,41,10,10,50,1,1,12,59,18,2,2,1,1,16,1,1,0,3,1,12,45,23,72,97,57,39,37,78,13,1,2,43,51,7,13,95,96,66,7,68,54,91,4,7,14,2,64,70,28,3,1
,Uganda,1.0,32.0,4,13,3,16,25,32,13,28,11,17,9,11,17,0,2,6,20,10,0,3,3,1,5,4,4,25,46,61,82,38,66,70,15,32,71,73,59,6,2,6,5,4,7,8,13,20,21,25,39,33,40,21,14,10,14,9,11,23,38,25,36,38,17,54,35,22,43,67,87,33,47,50,67,27,35,74,55,85,62,44,81,85,52,69,94,75,84,69,81,39,37,18,13,20,42,24,14,4,20,15,63,69,81
,Ukraine,48.3794,31.1656,53,15,1,17,54,35,9,2,17,28,22,5,2,0,2,9,6,5,2,5,13,12,36,3,4,9,10,11,82,42,54,53,55,92,56,98,8,26,8,4,55,97,87,54,8,14,8,6,9,10,11,16,4,22,89,10,8,50,60,8,5,19,11,4,5,5,4,39,61,3,21,5,86,67,11,1,4,3,2,4,94,87,2,1,5,2,6,3,2,9,5,1,2,1,0,1,1,1,1,1,8,1,0
,United Arab Emirates,24.0,54.0,4,7,1,8,5,14,8,2,44,99,97,9,12,1,16,3,4,4,0,3,6,2,5,28,5,8,13,2,9,4,4,8,7,3,7,5,4,5,3,6,7,8,3,7,6,6,5,2,7,3,4,6,11,9,3,3,3,2,4,2,5,3,6,1,3,2,2,3,5,4,3,2,2,0,1,1,4,3,14,2,61,51,3,1,1,3,4,5,11,14,2,1,3,5,6,5,2,1,2,5,3,5,5
Bermuda,United Kingdom,32.3078,-64.7505,20,42,12,5,14,47,13,10,43,8,9,14,7,9,6,33,84,90,33,14,97,56,84,90,63,40,34,76,96,34,69,35,46,98,20,12,11,8,20,85,51,8,25,17,20,17,97,60,47,14,13,74,93,94,48,13,10,12,59,79,65,83,17,8,14,33,57,93,75,12,6,13,16,11,9,40,46,12,8,16,10,7,27,88,15,89,88,3,15,17,11,11,70,70,79,90,63,55,35,17,88,81,76
Cayman Islands,United Kingdom,19.3133,-81.2546,6,14,55,24,32,50,16,9,21,45,38,17,16,41,31,26,35,45,14,72,60,63,15,7,9,11,21,14,10,13,12,8,35,28,14,64,25,19,16,22,16,13,19,24,14,17,20,16,10,9,13,19,28,24,36,24,14,37,12,34,14,12,27,15,14,6,26,40,19,25,28,15,16,14,13,19,11,11,14,14,18,14,22,12,8,9,9,7,13,11,19,11,8,7,7,8,9,9,6,6,7,9,8
Channel Islands,United Kingdom,49.3723,-2.3644,35,18,44,13,9,39,25,89,89,21,8,31,97,99,97,88,74,19,1,2,8,2,5,9,14,94,94,86,39,81,83,89,97,93,24,10,3,23,79,82,87,80,83,94,9,93,99,80,74,79,82,10,27,53,84,76,64,86,93,93,84,87,65,95,99,70,15,85,92,57,71,36,85,74,72,8,4,3,12,61,23,18,8,4,3,3,5,5,16,12,19,2,4,12,4,2,40,30,7,5,4,8,34
Gibraltar,United Kingdom,36.1408,-5.3536,11,10,2,14,15,4,14,6,4,7,12,11,5,1,3,6,8,66,50,94,69,97,100,100,100,21,7,3,9,6,7,8,4,5,5,10,11,34,36,9,8,4,9,20,6,7,8,7,21,33,11,17,11,7,4,8,4,2,3,5,28,33,3,2,5,2,1,4,4,2,6,6,2,6,30,10,93,78,19,92,99,99,74,95,66,7,9,34,4,20,100,80,85,5,44,16,18,5,3,18,5,6,65
Isle of Man,United Kingdom,54.2361,-4.5481,20,86,67,20,17,88,87,20,89,66,96,77,86,83,25,88,53,14,2,3,23,37,19,25,38,87,88,56,61,49,72,39,92,61,52,11,6,59,91,99,73,67,41,88,91,90,90,54,83,95,95,92,83,89,87,76,70,48,89,94,55,36,72,57,23,60,74,88,95,80,89,62,17,92,65,42,97,60,17,15,10,7,3,3,11,7,9,5,4,12,11,20,24,52,15,60,73,3,3,6,7,9,40
Montserrat,United Kingdom,16.7425,-62.1874,53,32,43,14,24,39,26,30,48,50,32,54,75,69,97,77,25,28,60,61,47,70,35,27,57,51,80,62,16,15,21,11,15,22,17,16,30,18,42,37,50,46,49,52,44,68,75,49,46,28,38,20,26,33,17,20,26,44,7,11,13,13,10,24,25,11,23,46,12,16,34,28,34,34,38,43,9,10,24,27,61,66,99,78,93,18,27,39,30,19,13,21,10,6,16,7,8,10,6,12,10,8,7
,United Kingdom,55.3781,-3.4360000000000004,28,94,62,64,40,91,97,50,81,82,99,57,79,88,54,84,47,13,1,6,30,24,22,27,41,89,86,75,84,60,80,82,94,89,47,20,6,47,98,99,92,93,63,76,90,91,91,94,86,90,97,96,95,79,80,82,49,60,86,93,86,59,51,41,12,45,93,93,91,78,96,94,55,94,80,80,99,35,24,15,10,3,3,4,13,15,16,8,7,10,9,11,20,70,23,28,85,4,3,12,12,15,13
,Uruguay,-32.5228,-55.7658,88,41,10,4,11,5,23,6,2,17,45,8,5,4,30,93,7,6,3,9,80,93,43,6,7,2,7,6,4,65,84,15,5,3,5,6,17,20,11,66,4,6,3,8,7,90,11,15,76,87,3,6,8,7,3,3,5,3,2,4,9,3,5,4,3,4,2,3,4,11,42,8,23,7,64,67,1,56,99,4,6,4,2,2,5,7,10,5,66,41,10,11,82,90,2,2,2,8,0,1,7,4,5
,US,37.0902,-95.7129,3,4,11,11,7,5,2,6,2,21,94,41,8,10,13,12,24,93,26,5,7,6,92,63,24,17,13,12,87,56,13,14,4,8,9,56,46,8,8,7,74,36,24,95,6,5,6,11,35,19,14,34,5,4,95,96,79,25,9,5,2,19,15,5,3,3,5,1,67,97,9,67,12,14,93,16,81,57,97,97,7,7,93,12,94,9,7,19,42,2,83,98,4,8,57,9,10,11,6,6,5,3,19
,Uzbekistan,41.3775,64.5853,8,11,28,63,6,5,9,3,2,5,5,5,8,0,26,21,3,2,9,10,10,3,9,84,73,6,43,0,5,4,5,4,13,91,17,5,2,3,1,26,53,6,88,12,7,72,9,6,14,3,2,32,37,5,4,6,90,3,3,1,3,3,5,1,1,4,1,5,4,1,1,3,1,1,3,1,1,2,1,25,18,2,3,1,1,0,0,1,1,5,90,77,3,3,15,3,1,6,13,5,1,10,70
,Venezuela,6.4238,-66.5897,17,15,9,5,12,8,4,9,7,13,12,15,10,8,37,72,74,42,46,35,68,32,12,16,6,4,15,47,28,12,42,50,21,25,14,13,14,15,14,9,8,13,37,44,17,54,7,8,14,34,17,9,34,32,65,55,21,12,5,11,27,36,11,7,5,7,28,47,28,11,9,23,50,77,77,26,11,10,11,24,24,12,30,59,49,15,11,7,20,28,24,33,25,80,95,99,73,85,68,60,74,70,19
,Vietnam,16.0,108.0,97,83,70,42,37,7,19,49,34,13,19,30,54,11,11,10,27,7,40,20,8,3,10,14,17,61,68,87,99,81,32,56,10,7,24,26,9,8,47,83,86,62,14,23,17,4,30,70,81,66,52,54,59,45,5,9,27,21,21,15,11,20,15,54,75,43,8,8,11,38,65,23,16,22,43,42,11,17,47,39,22,12,12,8,17,31,13,30,25,24,19,11,15,27,16,34,60,46,34,63,43,38,95
,Zambia,-15.4167,28.2833,78,57,73,62,70,70,77,65,76,79,83,79,81,76,89,83,83,80,50,54,74,50,14,14,7,8,10,63,28,77,79,42,20,33,57,77,81,95,93,92,92,81,72,75,78,77,78,66,57,48,56,40,38,75,91,63,13,13,66,65,27,14,65,86,45,19,14,15,24,30,14,13,62,27,68,85,78,26,37,10,40,44,10,6,10,32,69,31,4,13,7,5,4,7,9,2,4,4,21,31,18,7,3
,Zimbabwe,-20.0,30.0,23,12,2,8,8,0,30,53,32,60,89,84,67,70,76,68,61,72,95,87,32,6,2,7,3,5,28,52,13,10,8,7,7,6,38,46,60,60,91,94,96,99,97,73,28,59,64,47,27,14,8,12,14,68,87,21,5,4,3,56,27,13,73,30,30,10,27,23,11,4,12,11,22,20,9,13,77,14,3,3,2,3,6,4,8,7,24,36,11,6,7,3,27,26,15,14,2,1,39,70,25,6,2
