date,location,new_cases,new_deaths,total_cases,total_deaths,Source,DateCollection
02/04/2020,Guernsey,18,0,78,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Guernsey,13,0,91,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Guernsey,23,2,114,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Guernsey,22,0,136,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Guernsey,18,1,154,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Guernsey,11,1,165,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Guernsey,1,0,166,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Guernsey,15,1,181,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Guernsey,10,0,191,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Guernsey,9,1,200,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Guernsey,9,0,209,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Guernsey,9,0,218,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Guinea,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Guinea,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Guinea,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Guinea,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Guinea,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Guinea,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Guinea,1,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Guinea,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Guinea,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Guinea,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Guinea,2,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Guinea,0,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Guinea,1,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Guinea,0,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Guinea,3,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Guinea,0,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Guinea,8,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Guinea,0,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Guinea,14,0,30,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Guinea,22,0,52,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Guinea,0,0,52,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Guinea,59,0,111,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Guinea,10,0,121,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Guinea,7,0,128,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Guinea,16,0,144,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Guinea,20,0,164,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Guinea,30,0,194,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Guinea,18,0,212,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Guinea,38,0,250,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Guinea,0,0,250,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Guinea-Bissau,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Guinea-Bissau,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Guinea-Bissau,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Guinea-Bissau,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Guinea-Bissau,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Guinea-Bissau,6,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Guinea-Bissau,1,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Guinea-Bissau,0,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Guinea-Bissau,6,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Guinea-Bissau,3,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Guinea-Bissau,0,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Guinea-Bissau,15,0,33,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Guinea-Bissau,0,0,33,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Guinea-Bissau,0,0,33,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Guinea-Bissau,2,0,35,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Guinea-Bissau,0,0,35,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Guinea-Bissau,3,0,38,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Guinea-Bissau,1,0,39,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Guyana,1,1,1,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Guyana,3,0,4,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Guyana,0,0,4,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Guyana,0,0,4,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Guyana,1,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Guyana,0,0,5,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Guyana,3,0,8,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Guyana,0,0,8,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Guyana,0,0,8,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Guyana,4,1,12,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Guyana,7,2,19,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Guyana,0,0,19,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Guyana,4,0,23,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Guyana,1,0,24,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Guyana,5,0,29,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Guyana,2,1,31,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Guyana,2,0,33,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Guyana,4,1,37,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Guyana,0,0,37,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Guyana,3,0,40,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Guyana,5,0,45,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Guyana,0,0,45,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Haiti,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Haiti,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Haiti,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Haiti,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Haiti,3,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Haiti,2,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Haiti,1,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Haiti,0,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Haiti,0,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Haiti,0,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Haiti,7,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Haiti,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Haiti,0,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Haiti,1,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Haiti,2,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Haiti,0,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Haiti,3,0,21,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Haiti,0,0,21,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Haiti,3,1,24,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Haiti,1,0,25,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Haiti,2,0,27,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Haiti,3,1,30,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Haiti,1,0,31,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Haiti,2,0,33,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Haiti,0,1,33,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Honduras,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Honduras,1,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Honduras,3,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Honduras,2,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Honduras,1,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Honduras,3,0,12,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Honduras,12,0,24,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Honduras,0,0,24,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Honduras,2,0,26,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Honduras,1,0,27,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Honduras,3,0,30,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Honduras,6,0,36,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Honduras,16,0,52,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Honduras,15,1,67,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Honduras,28,0,95,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Honduras,15,1,110,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Honduras,29,1,139,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Honduras,2,4,141,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Honduras,31,3,172,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Honduras,47,4,219,14,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Honduras,3,1,222,15,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Honduras,42,0,264,15,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Honduras,4,7,268,22,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Honduras,30,0,298,22,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Honduras,7,0,305,22,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Honduras,7,0,312,22,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Honduras,31,1,343,23,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Honduras,39,0,382,23,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Honduras,10,1,392,24,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Honduras,1,1,393,25,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Honduras,4,0,397,25,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/03/2020,Hungary,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Hungary,2,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/03/2020,Hungary,3,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Hungary,1,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/03/2020,Hungary,1,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Hungary,3,0,12,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Hungary,1,0,13,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Hungary,3,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Hungary,9,0,25,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Hungary,6,0,31,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Hungary,8,1,39,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Hungary,11,0,50,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Hungary,0,0,50,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Hungary,23,0,73,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Hungary,12,0,85,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Hungary,18,3,103,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Hungary,28,0,131,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Hungary,36,3,167,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Hungary,20,1,187,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Hungary,39,2,226,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Hungary,35,0,261,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Hungary,39,0,300,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Hungary,43,1,343,11,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Hungary,65,2,408,13,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Hungary,39,2,447,15,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Hungary,45,1,492,16,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Hungary,33,4,525,20,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Hungary,60,1,585,21,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Hungary,38,5,623,26,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Hungary,55,6,678,32,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Hungary,55,2,733,34,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Hungary,11,4,744,38,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Hungary,73,9,817,47,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Hungary,78,11,895,58,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Hungary,85,8,980,66,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Hungary,210,11,1190,77,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Hungary,120,8,1310,85,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Hungary,100,14,1410,99,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Hungary,48,10,1458,109,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/12/2019,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/01/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/02/2020,Iceland,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/02/2020,Iceland,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/03/2020,Iceland,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/03/2020,Iceland,2,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/03/2020,Iceland,3,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/03/2020,Iceland,10,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/03/2020,Iceland,10,0,26,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/03/2020,Iceland,9,0,35,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Iceland,8,0,43,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/03/2020,Iceland,10,0,53,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Iceland,2,0,55,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/03/2020,Iceland,10,0,65,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Iceland,5,0,70,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Iceland,15,0,85,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Iceland,32,0,117,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Iceland,0,0,117,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Iceland,21,0,138,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Iceland,40,0,178,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Iceland,21,0,199,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Iceland,48,0,247,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Iceland,3,0,250,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Iceland,80,1,330,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Iceland,79,0,409,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Iceland,64,0,473,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Iceland,95,0,568,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Iceland,20,1,588,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Iceland,60,0,648,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Iceland,89,0,737,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Iceland,65,0,802,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Iceland,88,0,890,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Iceland,73,0,963,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Iceland,57,0,1020,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Iceland,66,0,1086,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Iceland,49,0,1135,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Iceland,85,0,1220,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Iceland,99,2,1319,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Iceland,45,0,1364,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Iceland,53,0,1417,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Iceland,69,0,1486,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Iceland,76,2,1562,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Iceland,24,0,1586,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Iceland,30,0,1616,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Iceland,32,0,1648,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Iceland,27,1,1675,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
